srna_id	srna_log2fc	srna_direction	pathway_id	pathway_log2fc	pathway_direction	consistent
STRG.4853		ns	PWY-3841	-1.4161721427631824	down	False
STRG.4853		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.4853		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.4853		ns	PWY-181	-3.69159046935827	down	False
STRG.4853		ns	PWY-2201	-2.1978745626862617	down	False
STRG.8460		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.4256		ns	PWY-7511	-3.0978523426914886	down	False
STRG.8762		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.654		ns	PWY-3841	-1.4161721427631824	down	False
STRG.654		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.654		ns	PWY-181	-3.69159046935827	down	False
STRG.654		ns	PWY-2201	-2.1978745626862617	down	False
STRG.1361		ns	PWY-2221	-2.052829915478932	down	False
STRG.1361		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.1361		ns	PWY-7431	-2.6277306559979783	down	False
STRG.1361		ns	PWY-6313	-3.0393610030787848	down	False
STRG.1588		ns	PWY-6125	-0.7376432860108826	down	False
STRG.1588		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.1588		ns	PWY66-409	-4.442841110837537	down	False
STRG.1588		ns	PWY-5695	-2.1402260305773084	down	False
STRG.1588		ns	PWY-7228	0.10309558357469097	ns	False
STRG.1588		ns	PWY-841	-4.4804710005149975	down	False
STRG.1588		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.1588		ns	PWY-6596	-1.3646055347022734	down	False
STRG.1588		ns	PWY-6353	-3.581581467030149	down	False
STRG.11836		ns	PWY0-1586	-3.448045504129271	down	False
STRG.4979		ns	PWY-7511	-3.0978523426914886	down	False
STRG.4853		ns	PWY-2221	-2.052829915478932	down	False
STRG.4853		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.4853		ns	PWY-7431	-2.6277306559979783	down	False
STRG.4853		ns	PWY-6313	-3.0393610030787848	down	False
STRG.5267		ns	PWY-3841	-1.4161721427631824	down	False
STRG.5267		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.5267		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.5267		ns	PWY-181	-3.69159046935827	down	False
STRG.5267		ns	PWY-2201	-2.1978745626862617	down	False
STRG.8460		ns	PWY-6922	-2.274341560336191	down	False
STRG.8460		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.8460		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.10408		ns	PWY-2221	-2.052829915478932	down	False
STRG.10408		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.10408		ns	PWY-7431	-2.6277306559979783	down	False
STRG.10408		ns	PWY-6313	-3.0393610030787848	down	False
STRG.401		ns	PWY-3841	-1.4161721427631824	down	False
STRG.401		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.401		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.401		ns	PWY-181	-3.69159046935827	down	False
STRG.401		ns	PWY-2201	-2.1978745626862617	down	False
STRG.1996		ns	PWY-6922	-2.274341560336191	down	False
STRG.1996		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1996		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1361		ns	PWY-7117	-2.843116007170892	down	False
STRG.1361		ns	PWY-5913	-2.0003857317506735	down	False
STRG.1361		ns	P23-PWY	-1.9574821888362621	down	False
STRG.1361		ns	PWY-6549	-0.43056607904399113	ns	False
STRG.1361		ns	FERMENTATION-PWY	-1.0575378681247913	down	False
STRG.1361		ns	PWY-241	1.509328207353572	up	False
STRG.5267		ns	PWY-7511	-3.0978523426914886	down	False
STRG.5961		ns	GLYCOLYSIS-E-D	-3.4304023205823846	down	False
STRG.5961		ns	P185-PWY	-4.068045978179151	down	False
STRG.5961		ns	GLUCONEO-PWY	-1.761874118550172	down	False
STRG.5961		ns	GLYCOLYSIS	-2.979632622393318	down	False
STRG.5961		ns	PWY-7218	-1.6683297705978308	down	False
STRG.5961		ns	GLYCOLYSIS-TCA-GLYOX-BYPASS	-4.270167029935687	down	False
STRG.5961		ns	PWY-5484	-3.0234866016901507	down	False
STRG.5961		ns	ANAEROFRUCAT-PWY	-2.322321630492529	down	False
STRG.5961		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.5961		ns	PWY-1042	-1.7418322324436826	down	False
STRG.5961		ns	PWY-5464	-5.178373282028669	down	False
STRG.5961		ns	PWY66-399	-2.3196135372829536	down	False
STRG.5961		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.5961		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.5961		ns	PWY-8178	-4.176267740607627	down	False
STRG.5961		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.902		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.902		ns	PWY-7211	-1.1232462970148027	down	False
STRG.902		ns	PWY-7400	-4.458122579762445	down	False
STRG.902		ns	PWY0-162	-1.3504167392326318	down	False
STRG.902		ns	PWY-5154	-3.4227936302300073	down	False
STRG.902		ns	PWY-7790	-2.329156582166959	down	False
STRG.902		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.902		ns	PWY-7791	-2.329156582166959	down	False
STRG.902		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.902		ns	PWY-5686	-1.5161978720363338	down	False
STRG.1444		ns	PWY-7511	-3.0978523426914886	down	False
STRG.1376		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.1376		ns	PWY-7211	-1.1232462970148027	down	False
STRG.1376		ns	PWY-7400	-4.458122579762445	down	False
STRG.1376		ns	PWY0-162	-1.3504167392326318	down	False
STRG.1376		ns	PWY-5154	-3.4227936302300073	down	False
STRG.1376		ns	PWY-7790	-2.329156582166959	down	False
STRG.1376		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.1376		ns	PWY-7791	-2.329156582166959	down	False
STRG.1376		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.1376		ns	PWY-5686	-1.5161978720363338	down	False
STRG.11836		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.10408		ns	PWY-7511	-3.0978523426914886	down	False
STRG.9593		ns	PWY-6922	-2.274341560336191	down	False
STRG.9593		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.9593		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.2646	-0.269648910910311	ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.1986		ns	PWY-6922	-2.274341560336191	down	False
STRG.1986		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1986		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.720		ns	PWY-6922	-2.274341560336191	down	False
STRG.720		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.720		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.9293		ns	PWY-6125	-0.7376432860108826	down	False
STRG.9293		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.9293		ns	PWY66-409	-4.442841110837537	down	False
STRG.9293		ns	PWY-5695	-2.1402260305773084	down	False
STRG.9293		ns	PWY-7228	0.10309558357469097	ns	False
STRG.9293		ns	PWY-841	-4.4804710005149975	down	False
STRG.9293		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.9293		ns	PWY-6596	-1.3646055347022734	down	False
STRG.9293		ns	PWY-6353	-3.581581467030149	down	False
STRG.2646	-0.269648910910311	ns	PWY-7511	-3.0978523426914886	down	False
STRG.5961		ns	PWY-6922	-2.274341560336191	down	False
STRG.5961		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.5961		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.720		ns	PWY-7511	-3.0978523426914886	down	False
STRG.5927		ns	PWY-6922	-2.274341560336191	down	False
STRG.5927		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.5927		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1986		ns	GLYCOLYSIS-E-D	-3.4304023205823846	down	False
STRG.1986		ns	P185-PWY	-4.068045978179151	down	False
STRG.1986		ns	GLUCONEO-PWY	-1.761874118550172	down	False
STRG.1986		ns	GLYCOLYSIS	-2.979632622393318	down	False
STRG.1986		ns	PWY-7218	-1.6683297705978308	down	False
STRG.1986		ns	GLYCOLYSIS-TCA-GLYOX-BYPASS	-4.270167029935687	down	False
STRG.1986		ns	PWY-5484	-3.0234866016901507	down	False
STRG.1986		ns	ANAEROFRUCAT-PWY	-2.322321630492529	down	False
STRG.1986		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.1986		ns	PWY-1042	-1.7418322324436826	down	False
STRG.1986		ns	PWY-5464	-5.178373282028669	down	False
STRG.1986		ns	PWY66-399	-2.3196135372829536	down	False
STRG.1986		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.1986		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.1986		ns	PWY-8178	-4.176267740607627	down	False
STRG.1986		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.1376		ns	PWY-6922	-2.274341560336191	down	False
STRG.1376		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1376		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.8396		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.8396		ns	PWY-7211	-1.1232462970148027	down	False
STRG.8396		ns	PWY-7400	-4.458122579762445	down	False
STRG.8396		ns	PWY0-162	-1.3504167392326318	down	False
STRG.8396		ns	PWY-5154	-3.4227936302300073	down	False
STRG.8396		ns	PWY-7790	-2.329156582166959	down	False
STRG.8396		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.8396		ns	PWY-7791	-2.329156582166959	down	False
STRG.8396		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.8396		ns	PWY-5686	-1.5161978720363338	down	False
STRG.2059		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.2059		ns	PWY-7211	-1.1232462970148027	down	False
STRG.2059		ns	PWY-7400	-4.458122579762445	down	False
STRG.2059		ns	PWY0-162	-1.3504167392326318	down	False
STRG.2059		ns	PWY-5154	-3.4227936302300073	down	False
STRG.2059		ns	PWY-7790	-2.329156582166959	down	False
STRG.2059		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.2059		ns	PWY-7791	-2.329156582166959	down	False
STRG.2059		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.2059		ns	PWY-5686	-1.5161978720363338	down	False
STRG.4256		ns	PWY-7117	-2.843116007170892	down	False
STRG.4256		ns	PWY-5913	-2.0003857317506735	down	False
STRG.4256		ns	P23-PWY	-1.9574821888362621	down	False
STRG.4256		ns	PWY-6549	-0.43056607904399113	ns	False
STRG.4256		ns	FERMENTATION-PWY	-1.0575378681247913	down	False
STRG.4256		ns	PWY-241	1.509328207353572	up	False
STRG.5961		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.5961		ns	PWY-7211	-1.1232462970148027	down	False
STRG.5961		ns	PWY-7400	-4.458122579762445	down	False
STRG.5961		ns	PWY0-162	-1.3504167392326318	down	False
STRG.5961		ns	PWY-5154	-3.4227936302300073	down	False
STRG.5961		ns	PWY-7790	-2.329156582166959	down	False
STRG.5961		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.5961		ns	PWY-7791	-2.329156582166959	down	False
STRG.5961		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.5961		ns	PWY-5686	-1.5161978720363338	down	False
STRG.2059		ns	PWY-6922	-2.274341560336191	down	False
STRG.2059		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.2059		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.8460		ns	PWY-3841	-1.4161721427631824	down	False
STRG.8460		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.8460		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.8460		ns	PWY-181	-3.69159046935827	down	False
STRG.8460		ns	PWY-2201	-2.1978745626862617	down	False
STRG.4811		ns	PWY-2221	-2.052829915478932	down	False
STRG.4811		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.4811		ns	PWY-7431	-2.6277306559979783	down	False
STRG.4811		ns	PWY-6313	-3.0393610030787848	down	False
STRG.1295		ns	PWY0-1586	-3.448045504129271	down	False
STRG.4256		ns	PWY-6922	-2.274341560336191	down	False
STRG.4256		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.4256		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.9875		ns	PWY-7511	-3.0978523426914886	down	False
STRG.4446		ns	SER-GLYSYN-PWY	-0.6140742515791251	down	False
STRG.4446		ns	SULFATE-CYS-PWY	-0.9768512945933191	down	False
STRG.10267		ns	PWY-7511	-3.0978523426914886	down	False
STRG.1986		ns	PWY-7511	-3.0978523426914886	down	False
STRG.8809		ns	PWY-7511	-3.0978523426914886	down	False
STRG.11836		ns	PWY-7511	-3.0978523426914886	down	False
STRG.1994		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.1994		ns	PWY-7211	-1.1232462970148027	down	False
STRG.1994		ns	PWY-7400	-4.458122579762445	down	False
STRG.1994		ns	PWY0-162	-1.3504167392326318	down	False
STRG.1994		ns	PWY-5154	-3.4227936302300073	down	False
STRG.1994		ns	PWY-7790	-2.329156582166959	down	False
STRG.1994		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.1994		ns	PWY-7791	-2.329156582166959	down	False
STRG.1994		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.1994		ns	PWY-5686	-1.5161978720363338	down	False
STRG.1029		ns	PWY-2221	-2.052829915478932	down	False
STRG.1029		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.1029		ns	PWY-7431	-2.6277306559979783	down	False
STRG.1029		ns	PWY-6313	-3.0393610030787848	down	False
STRG.9293		ns	PWY-2221	-2.052829915478932	down	False
STRG.9293		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.9293		ns	PWY-7431	-2.6277306559979783	down	False
STRG.9293		ns	PWY-6313	-3.0393610030787848	down	False
STRG.7233		ns	PWY-6922	-2.274341560336191	down	False
STRG.7233		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.7233		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.4672		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.401		ns	PWY-7511	-3.0978523426914886	down	False
STRG.705		ns	PWY-6922	-2.274341560336191	down	False
STRG.705		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.705		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.4446		ns	PWY-3841	-1.4161721427631824	down	False
STRG.4446		ns	1CMET2-PWY	-1.3492485637682166	down	False
STRG.4446		ns	PWY-181	-3.69159046935827	down	False
STRG.4446		ns	PWY-2201	-2.1978745626862617	down	False
STRG.9293		ns	PWY-6922	-2.274341560336191	down	False
STRG.9293		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.9293		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.5927		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.5927		ns	PWY-7211	-1.1232462970148027	down	False
STRG.5927		ns	PWY-7400	-4.458122579762445	down	False
STRG.5927		ns	PWY0-162	-1.3504167392326318	down	False
STRG.5927		ns	PWY-5154	-3.4227936302300073	down	False
STRG.5927		ns	PWY-7790	-2.329156582166959	down	False
STRG.5927		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.5927		ns	PWY-7791	-2.329156582166959	down	False
STRG.5927		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.5927		ns	PWY-5686	-1.5161978720363338	down	False
STRG.4446		ns	PWY-2221	-2.052829915478932	down	False
STRG.4446		ns	PWY66-389	-0.10275092451381203	ns	False
STRG.4446		ns	PWY-7431	-2.6277306559979783	down	False
STRG.4446		ns	PWY-6313	-3.0393610030787848	down	False
STRG.329		ns	PWY-7511	-3.0978523426914886	down	False
STRG.4979		ns	PWY-6922	-2.274341560336191	down	False
STRG.4979		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.4979		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.4446		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.4811		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.1588		ns	PWY-7511	-3.0978523426914886	down	False
STRG.8396		ns	PWY-6125	-0.7376432860108826	down	False
STRG.8396		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.8396		ns	PWY66-409	-4.442841110837537	down	False
STRG.8396		ns	PWY-5695	-2.1402260305773084	down	False
STRG.8396		ns	PWY-7228	0.10309558357469097	ns	False
STRG.8396		ns	PWY-841	-4.4804710005149975	down	False
STRG.8396		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.8396		ns	PWY-6596	-1.3646055347022734	down	False
STRG.8396		ns	PWY-6353	-3.581581467030149	down	False
STRG.5267		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.5267		ns	PWY-7211	-1.1232462970148027	down	False
STRG.5267		ns	PWY-7400	-4.458122579762445	down	False
STRG.5267		ns	PWY0-162	-1.3504167392326318	down	False
STRG.5267		ns	PWY-5154	-3.4227936302300073	down	False
STRG.5267		ns	PWY-7790	-2.329156582166959	down	False
STRG.5267		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.5267		ns	PWY-7791	-2.329156582166959	down	False
STRG.5267		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.5267		ns	PWY-5686	-1.5161978720363338	down	False
STRG.4446		ns	PWY-7511	-3.0978523426914886	down	False
STRG.10421		ns	PWY-6922	-2.274341560336191	down	False
STRG.10421		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.10421		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.8116		ns	PWY-6922	-2.274341560336191	down	False
STRG.8116		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.8116		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.2646	-0.269648910910311	ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.2646	-0.269648910910311	ns	PWY-7211	-1.1232462970148027	down	False
STRG.2646	-0.269648910910311	ns	PWY-7400	-4.458122579762445	down	False
STRG.2646	-0.269648910910311	ns	PWY0-162	-1.3504167392326318	down	False
STRG.2646	-0.269648910910311	ns	PWY-5154	-3.4227936302300073	down	False
STRG.2646	-0.269648910910311	ns	PWY-7790	-2.329156582166959	down	False
STRG.2646	-0.269648910910311	ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.2646	-0.269648910910311	ns	PWY-7791	-2.329156582166959	down	False
STRG.2646	-0.269648910910311	ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.2646	-0.269648910910311	ns	PWY-5686	-1.5161978720363338	down	False
STRG.8460		ns	PWY-7511	-3.0978523426914886	down	False
STRG.9293		ns	TRNA-CHARGING-PWY	-4.47550630650753	down	False
STRG.9293		ns	PWY-7117	-2.843116007170892	down	False
STRG.9293		ns	PWY-5913	-2.0003857317506735	down	False
STRG.9293		ns	P23-PWY	-1.9574821888362621	down	False
STRG.9293		ns	PWY-6549	-0.43056607904399113	ns	False
STRG.9293		ns	FERMENTATION-PWY	-1.0575378681247913	down	False
STRG.9293		ns	PWY-241	1.509328207353572	up	False
STRG.902		ns	PWY-6922	-2.274341560336191	down	False
STRG.902		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.902		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.6143		ns	PWY-7511	-3.0978523426914886	down	False
STRG.6286		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.6286		ns	PWY-7211	-1.1232462970148027	down	False
STRG.6286		ns	PWY-7400	-4.458122579762445	down	False
STRG.6286		ns	PWY0-162	-1.3504167392326318	down	False
STRG.6286		ns	PWY-5154	-3.4227936302300073	down	False
STRG.6286		ns	PWY-7790	-2.329156582166959	down	False
STRG.6286		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.6286		ns	PWY-7791	-2.329156582166959	down	False
STRG.6286		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.6286		ns	PWY-5686	-1.5161978720363338	down	False
STRG.10421		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.10421		ns	PWY-7211	-1.1232462970148027	down	False
STRG.10421		ns	PWY-7400	-4.458122579762445	down	False
STRG.10421		ns	PWY0-162	-1.3504167392326318	down	False
STRG.10421		ns	PWY-5154	-3.4227936302300073	down	False
STRG.10421		ns	PWY-7790	-2.329156582166959	down	False
STRG.10421		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.10421		ns	PWY-7791	-2.329156582166959	down	False
STRG.10421		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.10421		ns	PWY-5686	-1.5161978720363338	down	False
STRG.329		ns	GLYCOLYSIS-E-D	-3.4304023205823846	down	False
STRG.329		ns	P185-PWY	-4.068045978179151	down	False
STRG.329		ns	GLUCONEO-PWY	-1.761874118550172	down	False
STRG.329		ns	GLYCOLYSIS	-2.979632622393318	down	False
STRG.329		ns	PWY-7218	-1.6683297705978308	down	False
STRG.329		ns	GLYCOLYSIS-TCA-GLYOX-BYPASS	-4.270167029935687	down	False
STRG.329		ns	PWY-5484	-3.0234866016901507	down	False
STRG.329		ns	ANAEROFRUCAT-PWY	-2.322321630492529	down	False
STRG.329		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.329		ns	PWY-1042	-1.7418322324436826	down	False
STRG.329		ns	PWY-5464	-5.178373282028669	down	False
STRG.329		ns	PWY66-399	-2.3196135372829536	down	False
STRG.329		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.329		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.329		ns	PWY-8178	-4.176267740607627	down	False
STRG.329		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.1588		ns	PWY-6922	-2.274341560336191	down	False
STRG.1588		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1588		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1481		ns	PWY-6922	-2.274341560336191	down	False
STRG.1481		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1481		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.329		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.329		ns	PWY-7211	-1.1232462970148027	down	False
STRG.329		ns	PWY-7400	-4.458122579762445	down	False
STRG.329		ns	PWY0-162	-1.3504167392326318	down	False
STRG.329		ns	PWY-5154	-3.4227936302300073	down	False
STRG.329		ns	PWY-7790	-2.329156582166959	down	False
STRG.329		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.329		ns	PWY-7791	-2.329156582166959	down	False
STRG.329		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.329		ns	PWY-5686	-1.5161978720363338	down	False
STRG.4811		ns	PWY-6922	-2.274341560336191	down	False
STRG.4811		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.4811		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.9875		ns	PWY-6922	-2.274341560336191	down	False
STRG.9875		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.9875		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1361		ns	PWY-7511	-3.0978523426914886	down	False
STRG.2646	-0.269648910910311	ns	PWY-6922	-2.274341560336191	down	False
STRG.2646	-0.269648910910311	ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.2646	-0.269648910910311	ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.4672		ns	PWY-7511	-3.0978523426914886	down	False
STRG.9959		ns	PWY-6922	-2.274341560336191	down	False
STRG.9959		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.9959		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1029		ns	PWY-6922	-2.274341560336191	down	False
STRG.1029		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1029		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.5267		ns	PWY-6922	-2.274341560336191	down	False
STRG.5267		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.5267		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.4446		ns	PWY-6125	-0.7376432860108826	down	False
STRG.4446		ns	URSIN-PWY	-1.7442299580160947	down	False
STRG.4446		ns	PWY66-409	-4.442841110837537	down	False
STRG.4446		ns	PWY-5695	-2.1402260305773084	down	False
STRG.4446		ns	PWY-7228	0.10309558357469097	ns	False
STRG.4446		ns	PWY-841	-4.4804710005149975	down	False
STRG.4446		ns	PWY-7221	-0.08448459185594867	ns	False
STRG.4446		ns	PWY-6596	-1.3646055347022734	down	False
STRG.4446		ns	PWY-6353	-3.581581467030149	down	False
STRG.4256		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.4256		ns	PWY-7211	-1.1232462970148027	down	False
STRG.4256		ns	PWY-7400	-4.458122579762445	down	False
STRG.4256		ns	PWY0-162	-1.3504167392326318	down	False
STRG.4256		ns	PWY-5154	-3.4227936302300073	down	False
STRG.4256		ns	PWY-7790	-2.329156582166959	down	False
STRG.4256		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.4256		ns	PWY-7791	-2.329156582166959	down	False
STRG.4256		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.4256		ns	PWY-5686	-1.5161978720363338	down	False
STRG.5267		ns	GLYCOLYSIS-E-D	-3.4304023205823846	down	False
STRG.5267		ns	P185-PWY	-4.068045978179151	down	False
STRG.5267		ns	GLUCONEO-PWY	-1.761874118550172	down	False
STRG.5267		ns	GLYCOLYSIS	-2.979632622393318	down	False
STRG.5267		ns	PWY-7218	-1.6683297705978308	down	False
STRG.5267		ns	GLYCOLYSIS-TCA-GLYOX-BYPASS	-4.270167029935687	down	False
STRG.5267		ns	PWY-5484	-3.0234866016901507	down	False
STRG.5267		ns	ANAEROFRUCAT-PWY	-2.322321630492529	down	False
STRG.5267		ns	SUCSYN-PWY	-3.263324873925273	down	False
STRG.5267		ns	PWY-1042	-1.7418322324436826	down	False
STRG.5267		ns	PWY-5464	-5.178373282028669	down	False
STRG.5267		ns	PWY66-399	-2.3196135372829536	down	False
STRG.5267		ns	CALVIN-PWY	-2.430594817608508	down	False
STRG.5267		ns	ANAGLYCOLYSIS-PWY	-3.1670119656635425	down	False
STRG.5267		ns	PWY-8178	-4.176267740607627	down	False
STRG.5267		ns	PHOTOALL-PWY	-2.7155320260941025	down	False
STRG.9293		ns	PWY-7511	-3.0978523426914886	down	False
STRG.855		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.855		ns	PWY-7211	-1.1232462970148027	down	False
STRG.855		ns	PWY-7400	-4.458122579762445	down	False
STRG.855		ns	PWY0-162	-1.3504167392326318	down	False
STRG.855		ns	PWY-5154	-3.4227936302300073	down	False
STRG.855		ns	PWY-7790	-2.329156582166959	down	False
STRG.855		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.855		ns	PWY-7791	-2.329156582166959	down	False
